game_id,fecha,equipo_local,club_local_id,equipo_visitante,club_visitante_id,pts_local,pts_visitante,ganador,temporada,is_playoff
2022_0416_41_219,2022-04-16T00:00:00+00:00,FC Bayern Muenchen Basketball,219,MHP Riesen Ludwigsburg,41,77,58,local,2021-22,0
2022_0417_132_127,2022-04-17T00:00:00+00:00,Ratiopharm Ulm,127,Bamberg Baskets,132,114,115,visitante,2021-22,0
2022_0417_214_10,2022-04-17T00:00:00+00:00,ALBA Berlin,10,BG Goettingen,214,92,86,local,2021-22,0
2022_0417_450_1791,2022-04-17T00:00:00+00:00,NINERS Chemnitz,1791,SYNTAINICS MBC Weissenfels,450,96,89,local,2021-22,0
2022_0418_215_1510,2022-04-18T00:00:00+00:00,Telekom Baskets Bonn,1510,MLP Academics Heidelberg,215,82,71,local,2021-22,0
2022_0418_1634_3361,2022-04-18T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,EWE Baskets Oldenburg,1634,88,69,local,2021-22,0
2022_0420_133_40,2022-04-20T00:00:00+00:00,Basketball Loewen Braunschweig,40,46ers Giessen,133,82,66,local,2021-22,0
2022_0420_1791_2745,2022-04-20T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,NINERS Chemnitz,1791,82,88,visitante,2021-22,0
2022_0420_2315_10,2022-04-20T00:00:00+00:00,ALBA Berlin,10,Merlins Crailsheim,2315,78,70,local,2021-22,0
2022_0422_134_127,2022-04-22T00:00:00+00:00,Ratiopharm Ulm,127,Medi Bayreuth,134,80,73,local,2021-22,0
2022_0422_10_132,2022-04-22T00:00:00+00:00,Bamberg Baskets,132,ALBA Berlin,10,57,89,visitante,2021-22,0
2022_0423_1791_40,2022-04-23T00:00:00+00:00,Basketball Loewen Braunschweig,40,NINERS Chemnitz,1791,77,68,local,2021-22,0
2022_0423_215_1634,2022-04-23T00:00:00+00:00,EWE Baskets Oldenburg,1634,MLP Academics Heidelberg,215,95,90,local,2021-22,0
2022_0423_41_2315,2022-04-23T00:00:00+00:00,Merlins Crailsheim,2315,MHP Riesen Ludwigsburg,41,75,77,visitante,2021-22,0
2022_0423_2745_450,2022-04-23T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,FITOne Wuerzburg Baskets,2745,86,92,visitante,2021-22,0
2022_0424_1510_214,2022-04-24T00:00:00+00:00,BG Goettingen,214,Telekom Baskets Bonn,1510,76,78,visitante,2021-22,0
2022_0424_3361_133,2022-04-24T00:00:00+00:00,46ers Giessen,133,Fraport Skyliners Frankfurt,3361,76,75,local,2021-22,0
2022_0424_19629_219,2022-04-24T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Veolia Towers Hamburg,19629,83,87,visitante,2021-22,0
2022_0426_2745_41,2022-04-26T00:00:00+00:00,MHP Riesen Ludwigsburg,41,FITOne Wuerzburg Baskets,2745,86,92,visitante,2021-22,0
2022_0426_2315_214,2022-04-26T00:00:00+00:00,BG Goettingen,214,Merlins Crailsheim,2315,80,86,visitante,2021-22,0
2022_0427_10_19629,2022-04-27T00:00:00+00:00,Veolia Towers Hamburg,19629,ALBA Berlin,10,81,96,visitante,2021-22,0
2022_0428_134_41,2022-04-28T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Medi Bayreuth,134,93,87,local,2021-22,0
2022_0429_2315_3361,2022-04-29T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Merlins Crailsheim,2315,81,70,local,2021-22,0
2022_0429_133_1791,2022-04-29T00:00:00+00:00,NINERS Chemnitz,1791,46ers Giessen,133,91,70,local,2021-22,0
2022_0429_215_132,2022-04-29T00:00:00+00:00,Bamberg Baskets,132,MLP Academics Heidelberg,215,94,81,local,2021-22,0
2022_0429_1634_2745,2022-04-29T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,EWE Baskets Oldenburg,1634,87,113,visitante,2021-22,0
2022_0429_450_40,2022-04-29T00:00:00+00:00,Basketball Loewen Braunschweig,40,SYNTAINICS MBC Weissenfels,450,79,91,visitante,2021-22,0
2022_0429_127_1510,2022-04-29T00:00:00+00:00,Telekom Baskets Bonn,1510,Ratiopharm Ulm,127,85,74,local,2021-22,0
2022_0501_10_215,2022-05-01T00:00:00+00:00,MLP Academics Heidelberg,215,ALBA Berlin,10,70,110,visitante,2021-22,0
2022_0501_132_40,2022-05-01T00:00:00+00:00,Basketball Loewen Braunschweig,40,Bamberg Baskets,132,68,84,visitante,2021-22,0
2022_0501_219_2745,2022-05-01T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,FC Bayern Muenchen Basketball,219,57,92,visitante,2021-22,0
2022_0501_1791_1510,2022-05-01T00:00:00+00:00,Telekom Baskets Bonn,1510,NINERS Chemnitz,1791,68,90,visitante,2021-22,0
2022_0501_3361_134,2022-05-01T00:00:00+00:00,Medi Bayreuth,134,Fraport Skyliners Frankfurt,3361,70,82,visitante,2021-22,0
2022_0501_214_133,2022-05-01T00:00:00+00:00,46ers Giessen,133,BG Goettingen,214,90,87,local,2021-22,0
2022_0501_41_1634,2022-05-01T00:00:00+00:00,EWE Baskets Oldenburg,1634,MHP Riesen Ludwigsburg,41,102,86,local,2021-22,0
2022_0501_450_19629,2022-05-01T00:00:00+00:00,Veolia Towers Hamburg,19629,SYNTAINICS MBC Weissenfels,450,101,57,local,2021-22,0
2022_0501_127_2315,2022-05-01T00:00:00+00:00,Merlins Crailsheim,2315,Ratiopharm Ulm,127,90,100,visitante,2021-22,0
2022_0504_10_133,2022-05-04T00:00:00+00:00,46ers Giessen,133,ALBA Berlin,10,80,109,visitante,2021-22,0
2022_0506_127_219,2022-05-06T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Ratiopharm Ulm,127,77,65,local,2021-22,0
2022_0507_2315_1791,2022-05-07T00:00:00+00:00,NINERS Chemnitz,1791,Merlins Crailsheim,2315,93,95,visitante,2021-22,0
2022_0508_127_133,2022-05-08T00:00:00+00:00,46ers Giessen,133,Ratiopharm Ulm,127,71,88,visitante,2021-22,0
2022_0508_219_214,2022-05-08T00:00:00+00:00,BG Goettingen,214,FC Bayern Muenchen Basketball,219,64,87,visitante,2021-22,0
2022_0508_132_19629,2022-05-08T00:00:00+00:00,Veolia Towers Hamburg,19629,Bamberg Baskets,132,67,77,visitante,2021-22,0
2022_0510_219_10,2022-05-10T00:00:00+00:00,ALBA Berlin,10,FC Bayern Muenchen Basketball,219,83,78,local,2021-22,1
2022_0511_41_215,2022-05-11T00:00:00+00:00,MLP Academics Heidelberg,215,MHP Riesen Ludwigsburg,41,83,98,visitante,2021-22,1
2022_0513_10_132,2022-05-13T00:00:00+00:00,Bamberg Baskets,132,ALBA Berlin,10,89,114,visitante,2021-22,1
2022_0513_1510_19629,2022-05-13T00:00:00+00:00,Veolia Towers Hamburg,19629,Telekom Baskets Bonn,1510,98,100,visitante,2021-22,1
2022_0513_219_1791,2022-05-13T00:00:00+00:00,NINERS Chemnitz,1791,FC Bayern Muenchen Basketball,219,53,77,visitante,2021-22,1
2022_0514_41_127,2022-05-14T00:00:00+00:00,Ratiopharm Ulm,127,MHP Riesen Ludwigsburg,41,99,104,visitante,2021-22,1
2022_0515_1510_19629,2022-05-15T00:00:00+00:00,Veolia Towers Hamburg,19629,Telekom Baskets Bonn,1510,81,89,visitante,2021-22,1
2022_0515_10_132,2022-05-15T00:00:00+00:00,Bamberg Baskets,132,ALBA Berlin,10,85,97,visitante,2021-22,1
2022_0515_219_1791,2022-05-15T00:00:00+00:00,NINERS Chemnitz,1791,FC Bayern Muenchen Basketball,219,76,93,visitante,2021-22,1
2022_0517_41_127,2022-05-17T00:00:00+00:00,Ratiopharm Ulm,127,MHP Riesen Ludwigsburg,41,77,81,visitante,2021-22,1
2022_0519_127_41,2022-05-19T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Ratiopharm Ulm,127,97,79,local,2021-22,1
2022_0519_132_10,2022-05-19T00:00:00+00:00,ALBA Berlin,10,Bamberg Baskets,132,103,70,local,2021-22,1
2022_0520_19629_1510,2022-05-20T00:00:00+00:00,Telekom Baskets Bonn,1510,Veolia Towers Hamburg,19629,95,88,local,2021-22,1
2022_0520_1791_219,2022-05-20T00:00:00+00:00,FC Bayern Muenchen Basketball,219,NINERS Chemnitz,1791,87,80,local,2021-22,1
2022_0527_10_41,2022-05-27T00:00:00+00:00,MHP Riesen Ludwigsburg,41,ALBA Berlin,10,84,89,visitante,2021-22,1
2022_0528_1510_219,2022-05-28T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Telekom Baskets Bonn,1510,80,68,local,2021-22,1
2022_0529_10_41,2022-05-29T00:00:00+00:00,MHP Riesen Ludwigsburg,41,ALBA Berlin,10,76,100,visitante,2021-22,1
2022_0530_1510_219,2022-05-30T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Telekom Baskets Bonn,1510,82,81,local,2021-22,1
2022_0603_41_10,2022-06-03T00:00:00+00:00,ALBA Berlin,10,MHP Riesen Ludwigsburg,41,73,67,local,2021-22,1
2022_0604_219_1510,2022-06-04T00:00:00+00:00,Telekom Baskets Bonn,1510,FC Bayern Muenchen Basketball,219,86,84,local,2021-22,1
2022_0606_219_1510,2022-06-06T00:00:00+00:00,Telekom Baskets Bonn,1510,FC Bayern Muenchen Basketball,219,83,80,local,2021-22,1
2022_0608_1510_219,2022-06-08T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Telekom Baskets Bonn,1510,87,74,local,2021-22,1
2022_0611_10_219,2022-06-11T00:00:00+00:00,FC Bayern Muenchen Basketball,219,ALBA Berlin,10,73,86,visitante,2021-22,1
2022_0614_219_10,2022-06-14T00:00:00+00:00,ALBA Berlin,10,FC Bayern Muenchen Basketball,219,71,58,local,2021-22,1
2022_0617_10_219,2022-06-17T00:00:00+00:00,FC Bayern Muenchen Basketball,219,ALBA Berlin,10,90,60,local,2021-22,1
2022_0619_219_10,2022-06-19T00:00:00+00:00,ALBA Berlin,10,FC Bayern Muenchen Basketball,219,96,81,local,2021-22,1
2022_0928_10_19629,2022-09-28T00:00:00+00:00,Veolia Towers Hamburg,19629,ALBA Berlin,10,78,81,visitante,2022-23,0
2022_0930_134_3361,2022-09-30T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Medi Bayreuth,134,82,83,visitante,2022-23,0
2022_1001_219_127,2022-10-01T00:00:00+00:00,Ratiopharm Ulm,127,FC Bayern Muenchen Basketball,219,80,87,visitante,2022-23,0
2022_1001_19629_450,2022-10-01T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Veolia Towers Hamburg,19629,74,91,visitante,2022-23,0
2022_1001_2745_1510,2022-10-01T00:00:00+00:00,Telekom Baskets Bonn,1510,FITOne Wuerzburg Baskets,2745,96,71,local,2022-23,0
2022_1002_132_10,2022-10-02T00:00:00+00:00,ALBA Berlin,10,Bamberg Baskets,132,90,80,local,2022-23,0
2022_1002_215_41,2022-10-02T00:00:00+00:00,MHP Riesen Ludwigsburg,41,MLP Academics Heidelberg,215,100,86,local,2022-23,0
2022_1002_2315_1634,2022-10-02T00:00:00+00:00,EWE Baskets Oldenburg,1634,Merlins Crailsheim,2315,95,82,local,2022-23,0
2022_1003_40_2745,2022-10-03T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Basketball Loewen Braunschweig,40,89,82,local,2022-23,0
2022_1003_3361_219,2022-10-03T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Fraport Skyliners Frankfurt,3361,83,74,local,2022-23,0
2022_1004_132_2315,2022-10-04T00:00:00+00:00,Merlins Crailsheim,2315,Bamberg Baskets,132,84,82,local,2022-23,0
2022_1005_127_214,2022-10-05T00:00:00+00:00,BG Goettingen,214,Ratiopharm Ulm,127,93,84,local,2022-23,0
2022_1005_1634_134,2022-10-05T00:00:00+00:00,Medi Bayreuth,134,EWE Baskets Oldenburg,1634,72,76,visitante,2022-23,0
2022_1007_2315_214,2022-10-07T00:00:00+00:00,BG Goettingen,214,Merlins Crailsheim,2315,81,77,local,2022-23,0
2022_1008_134_19629,2022-10-08T00:00:00+00:00,Veolia Towers Hamburg,19629,Medi Bayreuth,134,95,79,local,2022-23,0
2022_1008_2745_450,2022-10-08T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,FITOne Wuerzburg Baskets,2745,117,113,local,2022-23,0
2022_1008_1510_132,2022-10-08T00:00:00+00:00,Bamberg Baskets,132,Telekom Baskets Bonn,1510,76,84,visitante,2022-23,0
2022_1008_215_3361,2022-10-08T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,MLP Academics Heidelberg,215,90,93,visitante,2022-23,0
2022_1009_40_41,2022-10-09T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Basketball Loewen Braunschweig,40,80,66,local,2022-23,0
2022_1009_1634_10,2022-10-09T00:00:00+00:00,ALBA Berlin,10,EWE Baskets Oldenburg,1634,89,81,local,2022-23,0
2022_1009_1774_127,2022-10-09T00:00:00+00:00,Ratiopharm Ulm,127,Rostock Seawolves,1774,80,85,visitante,2022-23,0
2022_1009_219_1791,2022-10-09T00:00:00+00:00,NINERS Chemnitz,1791,FC Bayern Muenchen Basketball,219,74,88,visitante,2022-23,0
2022_1012_41_1774,2022-10-12T00:00:00+00:00,Rostock Seawolves,1774,MHP Riesen Ludwigsburg,41,102,95,local,2022-23,0
2022_1018_1774_40,2022-10-18T00:00:00+00:00,Basketball Loewen Braunschweig,40,Rostock Seawolves,1774,95,110,visitante,2022-23,0
2022_1021_1634_127,2022-10-21T00:00:00+00:00,Ratiopharm Ulm,127,EWE Baskets Oldenburg,1634,73,81,visitante,2022-23,0
2022_1022_40_1510,2022-10-22T00:00:00+00:00,Telekom Baskets Bonn,1510,Basketball Loewen Braunschweig,40,79,72,local,2022-23,0
2022_1022_450_3361,2022-10-22T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,SYNTAINICS MBC Weissenfels,450,79,77,local,2022-23,0
2022_1022_1791_2745,2022-10-22T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,NINERS Chemnitz,1791,86,81,local,2022-23,0
2022_1022_19629_219,2022-10-22T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Veolia Towers Hamburg,19629,78,81,visitante,2022-23,0
2022_1023_10_215,2022-10-23T00:00:00+00:00,MLP Academics Heidelberg,215,ALBA Berlin,10,70,78,visitante,2022-23,0
2022_1023_134_2315,2022-10-23T00:00:00+00:00,Merlins Crailsheim,2315,Medi Bayreuth,134,77,99,visitante,2022-23,0
2022_1023_214_1774,2022-10-23T00:00:00+00:00,Rostock Seawolves,1774,BG Goettingen,214,95,92,local,2022-23,0
2022_1023_41_132,2022-10-23T00:00:00+00:00,Bamberg Baskets,132,MHP Riesen Ludwigsburg,41,78,92,visitante,2022-23,0
2022_1028_132_19629,2022-10-28T00:00:00+00:00,Veolia Towers Hamburg,19629,Bamberg Baskets,132,76,66,local,2022-23,0
2022_1029_1510_214,2022-10-29T00:00:00+00:00,BG Goettingen,214,Telekom Baskets Bonn,1510,85,94,visitante,2022-23,0
2022_1029_127_134,2022-10-29T00:00:00+00:00,Medi Bayreuth,134,Ratiopharm Ulm,127,73,88,visitante,2022-23,0
2022_1029_1791_450,2022-10-29T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,NINERS Chemnitz,1791,89,98,visitante,2022-23,0
2022_1029_215_1634,2022-10-29T00:00:00+00:00,EWE Baskets Oldenburg,1634,MLP Academics Heidelberg,215,94,102,visitante,2022-23,0
2022_1030_219_2315,2022-10-30T00:00:00+00:00,Merlins Crailsheim,2315,FC Bayern Muenchen Basketball,219,77,88,visitante,2022-23,0
2022_1030_3361_40,2022-10-30T00:00:00+00:00,Basketball Loewen Braunschweig,40,Fraport Skyliners Frankfurt,3361,61,59,local,2022-23,0
2022_1030_2745_41,2022-10-30T00:00:00+00:00,MHP Riesen Ludwigsburg,41,FITOne Wuerzburg Baskets,2745,89,86,local,2022-23,0
2022_1030_1774_10,2022-10-30T00:00:00+00:00,ALBA Berlin,10,Rostock Seawolves,1774,104,70,local,2022-23,0
2022_1105_214_2745,2022-11-05T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,BG Goettingen,214,74,82,visitante,2022-23,0
2022_1105_127_1791,2022-11-05T00:00:00+00:00,NINERS Chemnitz,1791,Ratiopharm Ulm,127,99,93,local,2022-23,0
2022_1105_1510_215,2022-11-05T00:00:00+00:00,MLP Academics Heidelberg,215,Telekom Baskets Bonn,1510,65,98,visitante,2022-23,0
2022_1105_2315_450,2022-11-05T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Merlins Crailsheim,2315,102,119,visitante,2022-23,0
2022_1106_3361_1634,2022-11-06T00:00:00+00:00,EWE Baskets Oldenburg,1634,Fraport Skyliners Frankfurt,3361,77,70,local,2022-23,0
2022_1106_41_19629,2022-11-06T00:00:00+00:00,Veolia Towers Hamburg,19629,MHP Riesen Ludwigsburg,41,92,103,visitante,2022-23,0
2022_1106_1774_132,2022-11-06T00:00:00+00:00,Bamberg Baskets,132,Rostock Seawolves,1774,97,86,local,2022-23,0
2022_1106_219_134,2022-11-06T00:00:00+00:00,Medi Bayreuth,134,FC Bayern Muenchen Basketball,219,68,81,visitante,2022-23,0
2022_1118_1791_2315,2022-11-18T00:00:00+00:00,Merlins Crailsheim,2315,NINERS Chemnitz,1791,94,106,visitante,2022-23,0
2022_1119_19629_1510,2022-11-19T00:00:00+00:00,Telekom Baskets Bonn,1510,Veolia Towers Hamburg,19629,101,72,local,2022-23,0
2022_1119_2745_1774,2022-11-19T00:00:00+00:00,Rostock Seawolves,1774,FITOne Wuerzburg Baskets,2745,87,97,visitante,2022-23,0
2022_1119_132_3361,2022-11-19T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Bamberg Baskets,132,83,100,visitante,2022-23,0
2022_1119_134_40,2022-11-19T00:00:00+00:00,Basketball Loewen Braunschweig,40,Medi Bayreuth,134,77,76,local,2022-23,0
2022_1119_450_219,2022-11-19T00:00:00+00:00,FC Bayern Muenchen Basketball,219,SYNTAINICS MBC Weissenfels,450,82,69,local,2022-23,0
2022_1120_215_127,2022-11-20T00:00:00+00:00,Ratiopharm Ulm,127,MLP Academics Heidelberg,215,106,96,local,2022-23,0
2022_1120_1634_214,2022-11-20T00:00:00+00:00,BG Goettingen,214,EWE Baskets Oldenburg,1634,75,93,visitante,2022-23,0
2022_1120_10_41,2022-11-20T00:00:00+00:00,MHP Riesen Ludwigsburg,41,ALBA Berlin,10,91,99,visitante,2022-23,0
2022_1125_40_1634,2022-11-25T00:00:00+00:00,EWE Baskets Oldenburg,1634,Basketball Loewen Braunschweig,40,84,76,local,2022-23,0
2022_1126_450_134,2022-11-26T00:00:00+00:00,Medi Bayreuth,134,SYNTAINICS MBC Weissenfels,450,83,96,visitante,2022-23,0
2022_1126_2315_19629,2022-11-26T00:00:00+00:00,Veolia Towers Hamburg,19629,Merlins Crailsheim,2315,84,92,visitante,2022-23,0
2022_1126_41_1510,2022-11-26T00:00:00+00:00,Telekom Baskets Bonn,1510,MHP Riesen Ludwigsburg,41,80,84,visitante,2022-23,0
2022_1127_3361_127,2022-11-27T00:00:00+00:00,Ratiopharm Ulm,127,Fraport Skyliners Frankfurt,3361,97,82,local,2022-23,0
2022_1127_214_10,2022-11-27T00:00:00+00:00,ALBA Berlin,10,BG Goettingen,214,95,96,visitante,2022-23,0
2022_1127_1774_215,2022-11-27T00:00:00+00:00,MLP Academics Heidelberg,215,Rostock Seawolves,1774,91,84,local,2022-23,0
2022_1127_219_2745,2022-11-27T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,FC Bayern Muenchen Basketball,219,73,83,visitante,2022-23,0
2022_1127_1791_132,2022-11-27T00:00:00+00:00,Bamberg Baskets,132,NINERS Chemnitz,1791,88,75,local,2022-23,0
2022_1206_219_1634,2022-12-06T00:00:00+00:00,EWE Baskets Oldenburg,1634,FC Bayern Muenchen Basketball,219,77,81,visitante,2022-23,0
2022_1206_40_10,2022-12-06T00:00:00+00:00,ALBA Berlin,10,Basketball Loewen Braunschweig,40,95,90,local,2022-23,0
2022_1206_1791_215,2022-12-06T00:00:00+00:00,MLP Academics Heidelberg,215,NINERS Chemnitz,1791,78,87,visitante,2022-23,0
2022_1209_2745_3361,2022-12-09T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,FITOne Wuerzburg Baskets,2745,72,88,visitante,2022-23,0
2022_1210_41_214,2022-12-10T00:00:00+00:00,BG Goettingen,214,MHP Riesen Ludwigsburg,41,76,90,visitante,2022-23,0
2022_1210_127_2315,2022-12-10T00:00:00+00:00,Merlins Crailsheim,2315,Ratiopharm Ulm,127,80,91,visitante,2022-23,0
2022_1210_10_134,2022-12-10T00:00:00+00:00,Medi Bayreuth,134,ALBA Berlin,10,83,91,visitante,2022-23,0
2022_1210_215_40,2022-12-10T00:00:00+00:00,Basketball Loewen Braunschweig,40,MLP Academics Heidelberg,215,79,95,visitante,2022-23,0
2022_1211_132_450,2022-12-11T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Bamberg Baskets,132,98,90,local,2022-23,0
2022_1211_19629_1791,2022-12-11T00:00:00+00:00,NINERS Chemnitz,1791,Veolia Towers Hamburg,19629,104,81,local,2022-23,0
2022_1211_1634_1774,2022-12-11T00:00:00+00:00,Rostock Seawolves,1774,EWE Baskets Oldenburg,1634,90,99,visitante,2022-23,0
2022_1211_1510_219,2022-12-11T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Telekom Baskets Bonn,1510,68,78,visitante,2022-23,0
2022_1216_1791_134,2022-12-16T00:00:00+00:00,Medi Bayreuth,134,NINERS Chemnitz,1791,77,84,visitante,2022-23,0
2022_1217_2315_1510,2022-12-17T00:00:00+00:00,Telekom Baskets Bonn,1510,Merlins Crailsheim,2315,99,83,local,2022-23,0
2022_1217_450_215,2022-12-17T00:00:00+00:00,MLP Academics Heidelberg,215,SYNTAINICS MBC Weissenfels,450,85,92,visitante,2022-23,0
2022_1217_214_132,2022-12-17T00:00:00+00:00,Bamberg Baskets,132,BG Goettingen,214,79,95,visitante,2022-23,0
2022_1217_1634_2745,2022-12-17T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,EWE Baskets Oldenburg,1634,79,77,local,2022-23,0
2022_1217_219_40,2022-12-17T00:00:00+00:00,Basketball Loewen Braunschweig,40,FC Bayern Muenchen Basketball,219,78,97,visitante,2022-23,0
2022_1217_3361_41,2022-12-17T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Fraport Skyliners Frankfurt,3361,80,92,visitante,2022-23,0
2022_1218_127_10,2022-12-18T00:00:00+00:00,ALBA Berlin,10,Ratiopharm Ulm,127,110,83,local,2022-23,0
2022_1218_1774_19629,2022-12-18T00:00:00+00:00,Veolia Towers Hamburg,19629,Rostock Seawolves,1774,76,82,visitante,2022-23,0
2022_1222_214_134,2022-12-22T00:00:00+00:00,Medi Bayreuth,134,BG Goettingen,214,89,100,visitante,2022-23,0
2022_1223_2315_1774,2022-12-23T00:00:00+00:00,Rostock Seawolves,1774,Merlins Crailsheim,2315,103,91,local,2022-23,0
2022_1226_40_214,2022-12-26T00:00:00+00:00,BG Goettingen,214,Basketball Loewen Braunschweig,40,78,64,local,2022-23,0
2022_1226_2745_2315,2022-12-26T00:00:00+00:00,Merlins Crailsheim,2315,FITOne Wuerzburg Baskets,2745,78,87,visitante,2022-23,0
2022_1226_1510_1791,2022-12-26T00:00:00+00:00,NINERS Chemnitz,1791,Telekom Baskets Bonn,1510,73,80,visitante,2022-23,0
2022_1226_3361_1774,2022-12-26T00:00:00+00:00,Rostock Seawolves,1774,Fraport Skyliners Frankfurt,3361,83,101,visitante,2022-23,0
2022_1226_134_132,2022-12-26T00:00:00+00:00,Bamberg Baskets,132,Medi Bayreuth,134,86,92,visitante,2022-23,0
2022_1227_10_450,2022-12-27T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,ALBA Berlin,10,60,86,visitante,2022-23,0
2022_1227_19629_1634,2022-12-27T00:00:00+00:00,EWE Baskets Oldenburg,1634,Veolia Towers Hamburg,19629,96,95,local,2022-23,0
2022_1227_215_219,2022-12-27T00:00:00+00:00,FC Bayern Muenchen Basketball,219,MLP Academics Heidelberg,215,87,83,local,2022-23,0
2022_1227_41_127,2022-12-27T00:00:00+00:00,Ratiopharm Ulm,127,MHP Riesen Ludwigsburg,41,84,87,visitante,2022-23,0
2022_1229_134_214,2022-12-29T00:00:00+00:00,BG Goettingen,214,Medi Bayreuth,134,95,73,local,2022-23,0
2022_1229_1510_3361,2022-12-29T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Telekom Baskets Bonn,1510,66,89,visitante,2022-23,0
2022_1230_450_41,2022-12-30T00:00:00+00:00,MHP Riesen Ludwigsburg,41,SYNTAINICS MBC Weissenfels,450,66,69,visitante,2022-23,0
2022_1230_127_40,2022-12-30T00:00:00+00:00,Basketball Loewen Braunschweig,40,Ratiopharm Ulm,127,87,95,visitante,2022-23,0
2022_1230_132_215,2022-12-30T00:00:00+00:00,MLP Academics Heidelberg,215,Bamberg Baskets,132,74,101,visitante,2022-23,0
2022_1230_19629_2745,2022-12-30T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Veolia Towers Hamburg,19629,73,96,visitante,2022-23,0
2023_0103_10_3361,2023-01-03T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,ALBA Berlin,10,74,99,visitante,2022-23,0
2023_0103_127_1510,2023-01-03T00:00:00+00:00,Telekom Baskets Bonn,1510,Ratiopharm Ulm,127,101,92,local,2022-23,0
2023_0103_1634_1791,2023-01-03T00:00:00+00:00,NINERS Chemnitz,1791,EWE Baskets Oldenburg,1634,81,83,visitante,2022-23,0
2023_0103_1774_219,2023-01-03T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Rostock Seawolves,1774,78,65,local,2022-23,0
2023_0104_40_2315,2023-01-04T00:00:00+00:00,Merlins Crailsheim,2315,Basketball Loewen Braunschweig,40,101,91,local,2022-23,0
2023_0104_214_450,2023-01-04T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,BG Goettingen,214,93,96,visitante,2022-23,0
2023_0104_215_19629,2023-01-04T00:00:00+00:00,Veolia Towers Hamburg,19629,MLP Academics Heidelberg,215,87,83,local,2022-23,0
2023_0104_2745_132,2023-01-04T00:00:00+00:00,Bamberg Baskets,132,FITOne Wuerzburg Baskets,2745,79,73,local,2022-23,0
2023_0106_1510_1774,2023-01-06T00:00:00+00:00,Rostock Seawolves,1774,Telekom Baskets Bonn,1510,71,99,visitante,2022-23,0
2023_0107_132_1634,2023-01-07T00:00:00+00:00,EWE Baskets Oldenburg,1634,Bamberg Baskets,132,78,89,visitante,2022-23,0
2023_0107_450_40,2023-01-07T00:00:00+00:00,Basketball Loewen Braunschweig,40,SYNTAINICS MBC Weissenfels,450,59,63,visitante,2022-23,0
2023_0107_2315_215,2023-01-07T00:00:00+00:00,MLP Academics Heidelberg,215,Merlins Crailsheim,2315,93,102,visitante,2022-23,0
2023_0107_19629_127,2023-01-07T00:00:00+00:00,Ratiopharm Ulm,127,Veolia Towers Hamburg,19629,80,65,local,2022-23,0
2023_0108_134_2745,2023-01-08T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Medi Bayreuth,134,99,83,local,2022-23,0
2023_0108_1791_41,2023-01-08T00:00:00+00:00,MHP Riesen Ludwigsburg,41,NINERS Chemnitz,1791,80,89,visitante,2022-23,0
2023_0108_3361_214,2023-01-08T00:00:00+00:00,BG Goettingen,214,Fraport Skyliners Frankfurt,3361,75,78,visitante,2022-23,0
2023_0108_219_10,2023-01-08T00:00:00+00:00,ALBA Berlin,10,FC Bayern Muenchen Basketball,219,80,79,local,2022-23,0
