game_id,temporada,fecha,equipo_local,equipo_visitante,club_local_id,club_visitante_id,home_pts_avg_5,home_pts_conceded_avg_5,home_win_rate_5,away_pts_avg_5,away_pts_conceded_avg_5,away_win_rate_5,pts_diff_5,win_rate_diff_5,home_pts_avg_10,home_pts_conceded_avg_10,home_win_rate_10,away_pts_avg_10,away_pts_conceded_avg_10,away_win_rate_10,pts_diff_10,win_rate_diff_10,home_win_rate_3,away_win_rate_3,win_rate_diff_3,home_streak_5,away_streak_5,home_pt_diff_avg_5,away_pt_diff_avg_5,pt_diff_diff_5,h2h_home_wins,h2h_total,h2h_home_rate,is_home,target
2024_0310_1774_10,2023-24,2024-03-10 00:00:00+00:00,ALBA Berlin,Rostock Seawolves,10,1774,92.8,81.0,0.8,89.6,100.2,0.0,3.200000000000003,0.8,91.7,84.6,0.8,88.4,97.1,0.1,3.299999999999997,0.7000000000000001,1.0,0.0,1.0,3.0,-5.0,11.799999999999997,-10.600000000000009,22.400000000000006,2,2,1.0,1,1
2024_0313_2745_214,2023-24,2024-03-13 00:00:00+00:00,BG Goettingen,FITOne Wuerzburg Baskets,214,2745,86.4,89.2,0.4,93.8,82.4,0.8,-7.3999999999999915,-0.4,89.9,93.4,0.4,90.8,83.4,0.8,-0.8999999999999915,-0.4,0.3333333333333333,1.0,-0.6666666666666667,-1.0,3.0,-2.799999999999997,11.399999999999991,-14.199999999999989,5,6,0.8333333333333334,1,0
2024_0315_41_40,2023-24,2024-03-15 00:00:00+00:00,Basketball Loewen Braunschweig,MHP Riesen Ludwigsburg,40,41,88.6,83.4,0.8,92.2,83.8,0.6,-3.6000000000000085,0.20000000000000007,86.1,82.4,0.6,89.9,82.2,0.6,-3.8000000000000114,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,1.0,5.199999999999989,8.400000000000006,-3.200000000000017,1,7,0.14285714285714285,1,0
2024_0316_10_447,2023-24,2024-03-16 00:00:00+00:00,Baskets Paderborn,ALBA Berlin,447,10,80.2,92.8,0.2,93.0,80.8,1.0,-12.799999999999997,-0.8,86.6,98.1,0.2,90.3,83.6,0.8,-3.700000000000003,-0.6000000000000001,0.3333333333333333,1.0,-0.6666666666666667,-3.0,5.0,-12.599999999999994,12.200000000000003,-24.799999999999997,0,1,0.0,1,0
2024_0316_215_1774,2023-24,2024-03-16 00:00:00+00:00,Rostock Seawolves,MLP Academics Heidelberg,1774,215,86.6,94.6,0.0,85.8,96.4,0.2,0.7999999999999972,-0.2,86.1,95.5,0.0,81.3,97.1,0.2,4.799999999999997,-0.2,0.0,0.3333333333333333,-0.3333333333333333,-5.0,-3.0,-8.0,-10.600000000000009,2.6000000000000085,1,3,0.3333333333333333,1,0
2024_0316_450_2315,2023-24,2024-03-16 00:00:00+00:00,Merlins Crailsheim,SYNTAINICS MBC Weissenfels,2315,450,81.0,89.6,0.2,85.8,100.4,0.2,-4.799999999999997,0.0,78.6,89.7,0.2,89.7,96.4,0.3,-11.100000000000009,-0.09999999999999998,0.0,0.3333333333333333,-0.3333333333333333,-3.0,-3.0,-8.599999999999994,-14.600000000000009,6.000000000000014,3,7,0.42857142857142855,1,0
2024_0317_132_1791,2023-24,2024-03-17 00:00:00+00:00,NINERS Chemnitz,Bamberg Baskets,1791,132,88.2,82.4,0.8,92.0,85.6,0.8,-3.799999999999997,0.0,87.3,81.9,0.7,86.6,85.9,0.5,0.7000000000000028,0.19999999999999996,0.6666666666666666,1.0,-0.33333333333333337,3.0,3.0,5.799999999999997,6.400000000000006,-0.6000000000000085,4,7,0.5714285714285714,1,1
2024_0317_214_219,2023-24,2024-03-17 00:00:00+00:00,FC Bayern Muenchen Basketball,BG Goettingen,219,214,93.8,82.2,0.8,78.2,92.2,0.2,15.599999999999994,0.6000000000000001,92.8,79.2,0.9,86.9,91.9,0.4,5.8999999999999915,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-3.0,11.599999999999994,-14.0,25.599999999999994,6,7,0.8571428571428571,1,1
2024_0317_2745_19629,2023-24,2024-03-17 00:00:00+00:00,Veolia Towers Hamburg,FITOne Wuerzburg Baskets,19629,2745,81.4,81.6,0.4,93.0,74.4,1.0,-11.599999999999994,-0.6,86.2,85.7,0.5,91.0,81.6,0.8,-4.799999999999997,-0.30000000000000004,0.6666666666666666,1.0,-0.33333333333333337,-1.0,5.0,-0.19999999999998863,18.599999999999994,-18.799999999999983,5,7,0.7142857142857143,1,0
2024_0318_2457_127,2023-24,2024-03-18 00:00:00+00:00,Ratiopharm Ulm,Rasta Vechta,127,2457,88.2,85.4,0.4,90.4,87.2,0.6,-2.200000000000003,-0.19999999999999996,89.3,86.9,0.5,90.9,84.3,0.7,-1.6000000000000085,-0.19999999999999996,0.6666666666666666,0.6666666666666666,0.0,-1.0,1.0,2.799999999999997,3.200000000000003,-0.4000000000000057,1,3,0.3333333333333333,1,0
2024_0322_1774_132,2023-24,2024-03-22 00:00:00+00:00,Bamberg Baskets,Rostock Seawolves,132,1774,87.2,91.2,0.6,85.8,93.4,0.0,1.4000000000000057,0.6,87.6,87.7,0.5,86.6,95.8,0.0,1.0,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,-5.0,-4.0,-7.6000000000000085,3.6000000000000085,2,3,0.6666666666666666,1,1
2024_0322_447_41,2023-24,2024-03-22 00:00:00+00:00,MHP Riesen Ludwigsburg,Baskets Paderborn,41,447,90.0,85.8,0.6,77.0,96.0,0.2,13.0,0.39999999999999997,88.1,81.0,0.6,84.1,98.9,0.2,4.0,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-3.0,4.200000000000003,-19.0,23.200000000000003,1,1,1.0,1,1
2024_0323_2315_214,2023-24,2024-03-23 00:00:00+00:00,BG Goettingen,Merlins Crailsheim,214,2315,75.4,86.0,0.2,80.4,92.2,0.0,-5.0,0.2,85.5,89.0,0.4,79.5,90.6,0.2,6.0,0.2,0.0,0.0,0.0,-3.0,-5.0,-10.599999999999994,-11.799999999999997,1.2000000000000028,4,7,0.5714285714285714,1,0
2024_0323_1634_215,2023-24,2024-03-23 00:00:00+00:00,MLP Academics Heidelberg,EWE Baskets Oldenburg,215,1634,86.0,91.8,0.4,73.0,83.8,0.2,13.0,0.2,84.4,97.4,0.3,81.4,86.0,0.4,3.0,-0.10000000000000003,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1.0,-3.0,-5.799999999999997,-10.799999999999997,5.0,2,5,0.4,1,0
2024_0323_127_2745,2023-24,2024-03-23 00:00:00+00:00,FITOne Wuerzburg Baskets,Ratiopharm Ulm,2745,127,91.4,76.6,1.0,86.8,83.0,0.4,4.6000000000000085,0.6,89.9,79.1,0.8,88.4,88.2,0.4,1.5,0.4,1.0,0.3333333333333333,0.6666666666666667,5.0,-1.0,14.800000000000011,3.799999999999997,11.000000000000014,1,7,0.14285714285714285,1,0
2024_0324_19629_219,2023-24,2024-03-24 00:00:00+00:00,FC Bayern Muenchen Basketball,Veolia Towers Hamburg,219,19629,86.0,79.2,0.8,82.4,85.0,0.4,3.5999999999999943,0.4,91.4,77.8,0.9,84.4,84.5,0.5,7.0,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-1.0,6.799999999999997,-2.5999999999999943,9.399999999999991,3,7,0.42857142857142855,1,1
2024_0324_1791_10,2023-24,2024-03-24 00:00:00+00:00,ALBA Berlin,NINERS Chemnitz,10,1791,95.8,77.0,1.0,90.6,81.2,0.8,5.200000000000003,0.19999999999999996,91.4,81.5,0.8,88.9,80.2,0.8,2.5,0.0,1.0,1.0,0.0,5.0,3.0,18.799999999999997,9.399999999999991,9.400000000000006,6,7,0.8571428571428571,1,1
2024_0325_40_2457,2023-24,2024-03-25 00:00:00+00:00,Rasta Vechta,Basketball Loewen Braunschweig,2457,40,85.8,86.0,0.6,86.8,82.6,0.6,-1.0,0.0,91.0,84.3,0.7,83.3,82.8,0.5,7.700000000000003,0.19999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,-0.20000000000000284,4.200000000000003,-4.400000000000006,1,3,0.3333333333333333,1,1
2024_0326_1510_1634,2023-24,2024-03-26 00:00:00+00:00,EWE Baskets Oldenburg,Telekom Baskets Bonn,1634,1510,78.2,80.6,0.4,89.0,88.2,0.6,-10.799999999999997,-0.19999999999999996,83.5,85.4,0.5,90.5,87.0,0.6,-7.0,-0.09999999999999998,0.3333333333333333,0.3333333333333333,0.0,-1.0,1.0,-2.3999999999999915,0.7999999999999972,-3.1999999999999886,2,7,0.2857142857142857,1,0
2024_0327_19629_450,2023-24,2024-03-27 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Veolia Towers Hamburg,450,19629,89.8,97.4,0.4,82.4,83.8,0.4,7.3999999999999915,0.0,92.0,95.0,0.4,83.5,84.2,0.4,8.5,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1.0,-1.0,-7.6000000000000085,-1.3999999999999915,-6.200000000000017,1,7,0.14285714285714285,1,0
2024_0330_450_1791,2023-24,2024-03-30 00:00:00+00:00,NINERS Chemnitz,SYNTAINICS MBC Weissenfels,1791,450,89.0,84.2,0.6,87.8,95.6,0.4,1.2000000000000028,0.19999999999999996,88.3,82.0,0.7,92.0,97.0,0.4,-3.700000000000003,0.29999999999999993,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-1.0,4.799999999999997,-7.799999999999997,12.599999999999994,7,7,1.0,1,1
2024_0330_215_2315,2023-24,2024-03-30 00:00:00+00:00,Merlins Crailsheim,MLP Academics Heidelberg,2315,215,78.6,87.4,0.2,86.2,92.8,0.4,-7.6000000000000085,-0.2,78.8,90.6,0.2,84.5,96.0,0.3,-5.700000000000003,-0.09999999999999998,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,-1.0,-8.800000000000011,-6.599999999999994,-2.200000000000017,2,5,0.4,1,0
2024_0330_2745_447,2023-24,2024-03-30 00:00:00+00:00,Baskets Paderborn,FITOne Wuerzburg Baskets,447,2745,78.8,95.4,0.2,88.4,75.8,0.8,-9.600000000000009,-0.6000000000000001,81.9,98.0,0.2,89.6,78.8,0.8,-7.699999999999989,-0.6000000000000001,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,3.0,-16.60000000000001,12.600000000000009,-29.200000000000017,0,1,0.0,1,0
2024_0330_1510_2457,2023-24,2024-03-30 00:00:00+00:00,Rasta Vechta,Telekom Baskets Bonn,2457,1510,86.4,82.2,0.8,91.6,89.2,0.6,-5.199999999999989,0.20000000000000007,88.9,84.6,0.7,91.7,88.1,0.6,-2.799999999999997,0.09999999999999998,1.0,0.3333333333333333,0.6666666666666667,3.0,1.0,4.200000000000003,2.3999999999999915,1.8000000000000114,1,3,0.3333333333333333,1,0
2024_0331_10_19629,2023-24,2024-03-31 00:00:00+00:00,Veolia Towers Hamburg,ALBA Berlin,19629,10,82.8,81.2,0.4,93.0,75.0,1.0,-10.200000000000003,-0.6,86.1,84.6,0.4,92.1,79.7,0.9,-6.0,-0.5,0.3333333333333333,1.0,-0.6666666666666667,-1.0,5.0,1.5999999999999943,18.0,-16.400000000000006,2,6,0.3333333333333333,1,0
2024_0331_132_219,2023-24,2024-03-31 00:00:00+00:00,FC Bayern Muenchen Basketball,Bamberg Baskets,219,132,84.4,79.2,0.8,93.8,88.6,0.8,-9.399999999999991,0.0,90.4,78.9,0.9,87.7,89.1,0.5,2.700000000000003,0.4,0.6666666666666666,0.6666666666666666,0.0,3.0,3.0,5.200000000000003,5.200000000000003,0.0,6,6,1.0,1,1
2024_0331_41_127,2023-24,2024-03-31 00:00:00+00:00,Ratiopharm Ulm,MHP Riesen Ludwigsburg,127,41,84.8,79.2,0.6,89.6,83.8,0.6,-4.799999999999997,0.0,87.1,87.1,0.4,91.3,80.4,0.7,-4.200000000000003,-0.29999999999999993,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,5.599999999999994,5.799999999999997,-0.20000000000000284,2,7,0.2857142857142857,1,1
2024_0331_1774_1634,2023-24,2024-03-31 00:00:00+00:00,EWE Baskets Oldenburg,Rostock Seawolves,1634,1774,81.4,83.2,0.4,86.2,92.0,0.0,-4.799999999999997,0.4,83.7,84.6,0.5,87.2,96.5,0.0,-3.5,0.5,0.3333333333333333,0.0,0.3333333333333333,-1.0,-5.0,-1.7999999999999972,-5.799999999999997,4.0,3,3,1.0,1,1
2024_0401_214_40,2023-24,2024-04-01 00:00:00+00:00,Basketball Loewen Braunschweig,BG Goettingen,40,214,82.6,83.2,0.4,75.8,84.8,0.2,6.799999999999997,0.2,83.9,83.0,0.5,81.5,87.5,0.3,2.4000000000000057,0.2,0.0,0.0,0.0,-1.0,-3.0,-0.6000000000000085,-9.0,8.399999999999991,3,7,0.42857142857142855,1,0
2024_0405_447_1774,2023-24,2024-04-05 00:00:00+00:00,Rostock Seawolves,Baskets Paderborn,1774,447,83.6,93.4,0.0,78.6,96.2,0.2,5.0,-0.2,84.2,95.3,0.0,82.2,96.2,0.2,2.0,-0.2,0.0,0.0,0.0,-5.0,-3.0,-9.800000000000011,-17.60000000000001,7.799999999999997,1,1,1.0,1,1
2024_0406_1791_1510,2023-24,2024-04-06 00:00:00+00:00,Telekom Baskets Bonn,NINERS Chemnitz,1510,1791,88.0,85.2,0.6,95.2,85.4,0.8,-7.200000000000003,-0.20000000000000007,88.9,87.5,0.6,90.9,83.8,0.7,-2.0,-0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,1.0,3.0,2.799999999999997,9.799999999999997,-7.0,4,7,0.5714285714285714,1,0
2024_0406_2315_2457,2023-24,2024-04-06 00:00:00+00:00,Rasta Vechta,Merlins Crailsheim,2457,2315,83.4,82.8,0.6,84.2,89.4,0.2,-0.7999999999999972,0.39999999999999997,86.0,82.4,0.6,81.5,89.0,0.2,4.5,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-3.0,0.6000000000000085,-5.200000000000003,5.800000000000011,1,3,0.3333333333333333,1,0
2024_0406_1634_450,2023-24,2024-04-06 00:00:00+00:00,SYNTAINICS MBC Weissenfels,EWE Baskets Oldenburg,450,1634,90.6,100.2,0.4,85.2,84.4,0.4,5.3999999999999915,0.0,90.1,100.3,0.3,83.0,82.5,0.5,7.099999999999994,-0.2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,-1.0,-9.600000000000009,0.7999999999999972,-10.400000000000006,1,7,0.14285714285714285,1,0
2024_0406_127_132,2023-24,2024-04-06 00:00:00+00:00,Bamberg Baskets,Ratiopharm Ulm,132,127,90.4,91.8,0.6,87.0,77.2,0.6,3.4000000000000057,0.0,88.9,89.9,0.5,86.3,82.5,0.5,2.6000000000000085,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,1.0,-1.3999999999999915,9.799999999999997,-11.199999999999989,5,7,0.7142857142857143,1,0
2024_0407_219_40,2023-24,2024-04-07 00:00:00+00:00,Basketball Loewen Braunschweig,FC Bayern Muenchen Basketball,40,219,78.4,83.0,0.2,87.0,80.6,0.8,-8.599999999999994,-0.6000000000000001,84.0,82.4,0.5,91.7,79.7,0.9,-7.700000000000003,-0.4,0.0,1.0,-1.0,-3.0,3.0,-4.599999999999994,6.400000000000006,-11.0,2,7,0.2857142857142857,1,0
2024_0407_214_2745,2023-24,2024-04-07 00:00:00+00:00,FITOne Wuerzburg Baskets,BG Goettingen,2745,214,90.4,76.0,0.8,72.0,81.2,0.2,18.400000000000006,0.6000000000000001,90.1,79.1,0.8,78.6,85.8,0.3,11.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-3.0,14.400000000000006,-9.200000000000003,23.60000000000001,2,7,0.2857142857142857,1,1
2024_0407_10_41,2023-24,2024-04-07 00:00:00+00:00,MHP Riesen Ludwigsburg,ALBA Berlin,41,10,83.4,83.8,0.6,88.4,71.0,1.0,-5.0,-0.4,86.7,83.9,0.6,91.6,78.0,0.9,-4.8999999999999915,-0.30000000000000004,0.6666666666666666,1.0,-0.33333333333333337,1.0,5.0,-0.3999999999999915,17.400000000000006,-17.799999999999997,4,7,0.5714285714285714,1,0
2024_0408_19629_215,2023-24,2024-04-08 00:00:00+00:00,MLP Academics Heidelberg,Veolia Towers Hamburg,215,19629,87.6,90.4,0.6,81.8,81.6,0.4,5.799999999999997,0.19999999999999996,85.1,96.3,0.3,81.5,83.7,0.3,3.5999999999999943,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-1.0,-2.8000000000000114,0.20000000000000284,-3.000000000000014,0,5,0.0,1,1
2024_0413_40_2315,2023-24,2024-04-13 00:00:00+00:00,Merlins Crailsheim,Basketball Loewen Braunschweig,2315,40,88.6,90.8,0.4,73.0,85.0,0.0,15.599999999999994,0.4,84.7,90.3,0.3,81.8,83.1,0.5,2.9000000000000057,-0.2,0.6666666666666666,0.0,0.6666666666666666,-1.0,-5.0,-2.200000000000003,-12.0,9.799999999999997,6,7,0.8571428571428571,1,0
2024_0413_1791_447,2023-24,2024-04-13 00:00:00+00:00,Baskets Paderborn,NINERS Chemnitz,447,1791,78.4,95.2,0.2,94.6,82.2,0.8,-16.19999999999999,-0.6000000000000001,80.2,93.8,0.2,91.6,81.8,0.8,-11.399999999999991,-0.6000000000000001,0.0,0.6666666666666666,-0.6666666666666666,-3.0,3.0,-16.799999999999997,12.399999999999991,-29.19999999999999,0,1,0.0,1,0
2024_0413_41_215,2023-24,2024-04-13 00:00:00+00:00,MLP Academics Heidelberg,MHP Riesen Ludwigsburg,215,41,86.0,87.4,0.8,84.4,89.4,0.4,1.5999999999999943,0.4,84.4,93.1,0.4,88.1,86.5,0.5,-3.6999999999999886,-0.09999999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-1.0,-1.4000000000000057,-5.0,3.5999999999999943,1,4,0.25,1,0
2024_0413_2457_1634,2023-24,2024-04-13 00:00:00+00:00,EWE Baskets Oldenburg,Rasta Vechta,1634,2457,90.8,85.0,0.6,87.6,86.0,0.6,3.200000000000003,0.0,83.4,83.3,0.5,87.9,84.9,0.6,-4.5,-0.09999999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,5.799999999999997,1.5999999999999943,4.200000000000003,2,3,0.6666666666666666,1,1
2024_0414_1510_214,2023-24,2024-04-14 00:00:00+00:00,BG Goettingen,Telekom Baskets Bonn,214,1510,69.8,78.0,0.2,82.8,84.8,0.4,-13.0,-0.2,78.1,83.6,0.3,87.8,87.0,0.6,-9.700000000000003,-0.3,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,-1.0,-8.200000000000003,-2.0,-6.200000000000003,2,7,0.2857142857142857,1,0
2024_0414_132_19629,2023-24,2024-04-14 00:00:00+00:00,Veolia Towers Hamburg,Bamberg Baskets,19629,132,81.4,84.2,0.2,89.0,97.8,0.4,-7.599999999999994,-0.2,81.4,82.9,0.3,90.3,92.1,0.5,-8.899999999999991,-0.2,0.3333333333333333,0.3333333333333333,0.0,-3.0,-1.0,-2.799999999999997,-8.799999999999997,6.0,4,7,0.5714285714285714,1,0
2024_0414_1774_127,2023-24,2024-04-14 00:00:00+00:00,Ratiopharm Ulm,Rostock Seawolves,127,1774,91.8,78.6,0.8,81.6,87.2,0.2,10.200000000000003,0.6000000000000001,88.5,83.9,0.5,85.6,93.7,0.1,2.9000000000000057,0.4,1.0,0.3333333333333333,0.6666666666666667,3.0,-3.0,13.200000000000003,-5.6000000000000085,18.80000000000001,1,3,0.3333333333333333,1,1
2024_0414_450_10,2023-24,2024-04-14 00:00:00+00:00,ALBA Berlin,SYNTAINICS MBC Weissenfels,10,450,91.4,75.8,1.0,87.0,98.8,0.2,4.400000000000006,0.8,92.1,78.4,0.9,87.8,100.8,0.2,4.299999999999997,0.7,1.0,0.0,1.0,5.0,-3.0,15.600000000000009,-11.799999999999997,27.400000000000006,6,7,0.8571428571428571,1,1
2024_0414_2745_219,2023-24,2024-04-14 00:00:00+00:00,FC Bayern Muenchen Basketball,FITOne Wuerzburg Baskets,219,2745,87.2,76.6,0.8,86.2,74.2,0.8,1.0,0.0,91.0,77.7,0.9,90.0,78.3,0.8,1.0,0.09999999999999998,1.0,0.6666666666666666,0.33333333333333337,3.0,3.0,10.600000000000009,12.0,-1.3999999999999915,6,7,0.8571428571428571,1,1
2024_0417_19629_10,2023-24,2024-04-17 00:00:00+00:00,ALBA Berlin,Veolia Towers Hamburg,10,19629,91.4,74.2,1.0,82.2,82.2,0.2,9.200000000000003,0.8,92.2,77.5,1.0,82.3,83.6,0.3,9.900000000000006,0.7,1.0,0.0,1.0,5.0,-3.0,17.200000000000003,0.0,17.200000000000003,5,7,0.7142857142857143,1,1
2024_0419_447_2457,2023-24,2024-04-19 00:00:00+00:00,Rasta Vechta,Baskets Paderborn,2457,447,86.0,86.0,0.4,77.2,102.2,0.0,8.799999999999997,0.4,88.2,86.6,0.5,78.7,97.5,0.1,9.5,0.4,0.0,0.0,0.0,-1.0,-5.0,0.0,-25.0,25.0,1,1,1.0,1,1
2024_0420_2315_1510,2023-24,2024-04-20 00:00:00+00:00,Telekom Baskets Bonn,Merlins Crailsheim,1510,2315,85.6,83.8,0.6,89.8,91.0,0.4,-4.200000000000003,0.19999999999999996,88.6,86.0,0.7,85.4,90.3,0.3,3.1999999999999886,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-1.0,1.7999999999999972,-1.2000000000000028,3.0,4,7,0.5714285714285714,1,0
2024_0420_19629_41,2023-24,2024-04-20 00:00:00+00:00,MHP Riesen Ludwigsburg,Veolia Towers Hamburg,41,19629,85.6,84.6,0.6,81.4,82.8,0.2,4.199999999999989,0.39999999999999997,88.9,84.2,0.6,81.9,83.3,0.3,7.0,0.3,0.3333333333333333,0.0,0.3333333333333333,1.0,-3.0,1.0,-1.3999999999999915,2.3999999999999915,6,7,0.8571428571428571,1,0
2024_0420_1634_40,2023-24,2024-04-20 00:00:00+00:00,Basketball Loewen Braunschweig,EWE Baskets Oldenburg,40,1634,78.6,86.4,0.2,93.2,82.2,0.8,-14.600000000000009,-0.6000000000000001,83.6,84.9,0.5,83.1,83.0,0.5,0.5,0.0,0.3333333333333333,1.0,-0.6666666666666667,-3.0,3.0,-7.800000000000011,11.0,-18.80000000000001,2,7,0.2857142857142857,1,0
2024_0420_2745_1774,2023-24,2024-04-20 00:00:00+00:00,Rostock Seawolves,FITOne Wuerzburg Baskets,1774,2745,80.8,91.2,0.2,85.6,80.2,0.6,-4.799999999999997,-0.39999999999999997,83.7,92.9,0.1,89.3,77.3,0.8,-5.599999999999994,-0.7000000000000001,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,1.0,-10.400000000000006,5.3999999999999915,-15.799999999999997,0,3,0.0,1,1
2024_0421_10_132,2023-24,2024-04-21 00:00:00+00:00,Bamberg Baskets,ALBA Berlin,132,10,87.8,96.4,0.4,85.8,75.6,1.0,2.0,-0.6,89.9,91.0,0.6,90.8,76.3,1.0,-0.8999999999999915,-0.4,0.3333333333333333,1.0,-0.6666666666666667,-1.0,5.0,-8.600000000000009,10.200000000000003,-18.80000000000001,2,7,0.2857142857142857,1,0
2024_0421_214_1791,2023-24,2024-04-21 00:00:00+00:00,NINERS Chemnitz,BG Goettingen,1791,214,97.8,82.2,0.8,74.8,80.0,0.2,23.0,0.6000000000000001,93.0,82.3,0.8,76.5,86.1,0.2,16.5,0.6000000000000001,1.0,0.3333333333333333,0.6666666666666667,3.0,-3.0,15.599999999999994,-5.200000000000003,20.799999999999997,3,7,0.42857142857142855,1,0
2024_0421_215_219,2023-24,2024-04-21 00:00:00+00:00,FC Bayern Muenchen Basketball,MLP Academics Heidelberg,219,215,87.6,75.0,1.0,81.2,88.6,0.6,6.3999999999999915,0.4,90.7,78.6,0.9,83.5,92.5,0.4,7.200000000000003,0.5,1.0,0.6666666666666666,0.33333333333333337,5.0,1.0,12.599999999999994,-7.3999999999999915,19.999999999999986,4,5,0.8,1,0
2024_0421_127_450,2023-24,2024-04-21 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Ratiopharm Ulm,450,127,84.8,96.4,0.2,92.8,77.2,0.8,-8.0,-0.6000000000000001,85.3,98.4,0.2,90.5,81.3,0.6,-5.200000000000003,-0.39999999999999997,0.0,1.0,-1.0,-3.0,3.0,-11.600000000000009,15.599999999999994,-27.200000000000003,0,7,0.0,1,0
2024_0424_10_1774,2023-24,2024-04-24 00:00:00+00:00,Rostock Seawolves,ALBA Berlin,1774,10,82.6,90.8,0.4,88.6,78.2,1.0,-6.0,-0.6,84.2,92.1,0.2,90.8,76.6,1.0,-6.599999999999994,-0.8,0.6666666666666666,1.0,-0.33333333333333337,-1.0,5.0,-8.200000000000003,10.399999999999991,-18.599999999999994,0,3,0.0,1,0
2024_0426_450_215,2023-24,2024-04-26 00:00:00+00:00,MLP Academics Heidelberg,SYNTAINICS MBC Weissenfels,215,450,81.4,87.8,0.6,81.0,99.0,0.0,0.4000000000000057,0.6,83.7,89.8,0.5,85.4,98.2,0.2,-1.7000000000000028,0.3,0.6666666666666666,0.0,0.6666666666666666,1.0,-5.0,-6.3999999999999915,-18.0,11.600000000000009,3,5,0.6,1,0
2024_0427_132_214,2023-24,2024-04-27 00:00:00+00:00,BG Goettingen,Bamberg Baskets,214,132,80.6,84.4,0.4,89.4,94.8,0.4,-8.800000000000011,0.0,78.0,85.2,0.3,88.3,93.0,0.5,-10.299999999999997,-0.2,0.3333333333333333,0.3333333333333333,0.0,-1.0,-1.0,-3.8000000000000114,-5.3999999999999915,1.59999999999998,4,7,0.5714285714285714,1,0
2024_0427_1510_1774,2023-24,2024-04-27 00:00:00+00:00,Rostock Seawolves,Telekom Baskets Bonn,1774,1510,79.2,89.4,0.4,86.0,85.0,0.6,-6.799999999999997,-0.19999999999999996,82.7,90.7,0.2,87.5,86.6,0.6,-4.799999999999997,-0.39999999999999997,0.3333333333333333,0.3333333333333333,0.0,-1.0,1.0,-10.200000000000003,1.0,-11.200000000000003,1,3,0.3333333333333333,1,0
2024_0427_2315_127,2023-24,2024-04-27 00:00:00+00:00,Ratiopharm Ulm,Merlins Crailsheim,127,2315,97.8,75.8,1.0,90.8,89.2,0.6,7.0,0.4,92.3,79.4,0.7,85.6,90.7,0.3,6.700000000000003,0.39999999999999997,1.0,0.6666666666666666,0.33333333333333337,5.0,1.0,22.0,1.5999999999999943,20.400000000000006,5,7,0.7142857142857143,1,1
2024_0427_41_1791,2023-24,2024-04-27 00:00:00+00:00,NINERS Chemnitz,MHP Riesen Ludwigsburg,1791,41,96.4,85.4,0.6,85.2,86.0,0.4,11.200000000000003,0.19999999999999996,93.5,83.3,0.7,87.6,85.9,0.5,5.900000000000006,0.19999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-1.0,11.0,-0.7999999999999972,11.799999999999997,4,7,0.5714285714285714,1,0
2024_0428_40_10,2023-24,2024-04-28 00:00:00+00:00,ALBA Berlin,Basketball Loewen Braunschweig,10,40,89.8,80.0,1.0,75.4,86.6,0.2,14.399999999999991,0.8,89.1,75.5,1.0,81.1,84.6,0.4,8.0,0.6,1.0,0.3333333333333333,0.6666666666666667,5.0,-3.0,9.799999999999997,-11.199999999999989,20.999999999999986,5,6,0.8333333333333334,1,0
2024_0428_219_447,2023-24,2024-04-28 00:00:00+00:00,Baskets Paderborn,FC Bayern Muenchen Basketball,447,219,78.8,97.4,0.0,88.6,78.6,0.8,-9.799999999999997,-0.8,77.9,96.7,0.1,87.3,78.9,0.8,-9.399999999999991,-0.7000000000000001,0.0,0.6666666666666666,-0.6666666666666666,-5.0,3.0,-18.60000000000001,10.0,-28.60000000000001,0,1,0.0,1,0
