match_id,temporada,fecha,jornada,equipo_local,equipo_visitante,club_local_id,club_visitante_id,home_pts_avg_5,home_pts_conceded_avg_5,home_win_rate_5,away_pts_avg_5,away_pts_conceded_avg_5,away_win_rate_5,pts_diff_5,win_rate_diff_5,home_pts_avg_10,home_pts_conceded_avg_10,home_win_rate_10,away_pts_avg_10,away_pts_conceded_avg_10,away_win_rate_10,pts_diff_10,win_rate_diff_10,home_t3_pct_avg_5,home_t2_pct_avg_5,home_reb_avg_5,home_ast_avg_5,home_val_avg_5,away_t3_pct_avg_5,away_t2_pct_avg_5,away_reb_avg_5,away_ast_avg_5,away_val_avg_5,val_diff_5,home_streak_5,away_streak_5,h2h_home_wins,h2h_total,h2h_home_rate,is_home,target
103181,2022-23,2023-02-05 11:30:00+00:00,19,Río Breogán,Bàsquet Girona,25,591,78.4,81.0,0.6,82.2,72.4,0.8,-3.799999999999997,-0.20000000000000007,76.6,80.5,0.5,77.1,78.5,0.5,-0.5,0.0,0.29686,0.52902,33.4,18.0,78.6,0.3166,0.5966400000000001,33.0,20.6,96.8,-18.200000000000003,1.0,3.0,1.0,1.0,1.0,1,1
103179,2022-23,2023-02-05 16:00:00+00:00,19,Cazoo Baskonia,Casademont Zaragoza,3,16,87.4,83.4,0.8,81.6,82.4,0.4,5.800000000000011,0.4,91.8,79.1,0.9,75.8,79.3,0.3,16.0,0.6000000000000001,0.37004000000000004,0.54158,34.8,18.8,94.2,0.29322,0.58864,33.8,17.8,88.8,5.400000000000006,3.0,-1.0,4.0,5.0,0.8,1,1
103178,2022-23,2023-02-05 17:30:00+00:00,19,Real Madrid,Lenovo Tenerife,9,28,90.0,75.2,0.8,85.0,76.6,0.8,5.0,0.0,87.0,72.9,0.9,84.2,74.0,0.7,2.799999999999997,0.20000000000000007,0.36132,0.59784,35.6,20.2,111.0,0.3741,0.5790599999999999,31.8,19.2,97.0,14.0,3.0,3.0,4.0,5.0,0.8,1,1
103193,2022-23,2023-02-05 19:00:00+00:00,19,Coviran Granada,Carplus Fuenlabrada,592,17,72.6,91.6,0.0,73.0,93.6,0.0,-0.4000000000000057,0.0,71.5,91.5,0.0,77.0,95.1,0.0,-5.5,0.0,0.26978,0.51734,30.2,12.0,65.8,0.3357,0.46508000000000005,32.6,13.2,63.0,2.799999999999997,-5.0,-5.0,1.0,1.0,1.0,1,1
103195,2022-23,2023-02-11 17:00:00+00:00,20,Carplus Fuenlabrada,Casademont Zaragoza,17,16,70.0,91.8,0.0,79.8,82.6,0.4,-9.799999999999997,-0.4,76.0,94.9,0.0,77.0,81.0,0.3,-1.0,-0.3,0.29394,0.47481999999999996,32.6,13.2,58.8,0.31188,0.5623400000000001,34.0,17.4,87.0,-28.200000000000003,-5.0,-1.0,4.0,5.0,0.8,1,0
103212,2022-23,2023-02-11 17:00:00+00:00,20,Surne Bilbao Basket,Coviran Granada,4,592,70.2,80.0,0.2,72.4,86.8,0.2,-2.200000000000003,0.0,74.9,80.5,0.3,71.6,88.6,0.1,3.3000000000000114,0.19999999999999998,0.31296,0.48206000000000004,32.6,14.4,68.2,0.28312,0.5152,31.6,12.4,66.8,1.4000000000000057,-3.0,-3.0,0.0,1.0,0.0,1,1
103196,2022-23,2023-02-11 19:45:00+00:00,20,Real Betis Baloncesto,Joventut Badalona,15,8,74.2,85.0,0.2,78.2,72.6,0.6,-4.0,-0.39999999999999997,77.2,83.1,0.3,80.9,73.4,0.7,-3.700000000000003,-0.39999999999999997,0.27398,0.5046400000000001,33.6,13.4,72.8,0.29046,0.54036,36.2,15.8,84.0,-11.200000000000003,-3.0,1.0,1.0,5.0,0.2,1,0
103211,2022-23,2023-02-11 19:45:00+00:00,20,Bàsquet Girona,Monbus Obradoiro,591,57,80.4,77.6,0.6,73.6,72.0,0.6,6.800000000000011,0.0,77.3,78.2,0.5,78.4,78.0,0.7,-1.1000000000000085,-0.19999999999999996,0.31373999999999996,0.5680799999999999,32.8,19.8,90.4,0.31386,0.49998,30.6,14.0,72.2,18.200000000000003,1.0,1.0,0.0,1.0,0.0,1,1
103210,2022-23,2023-02-12 11:30:00+00:00,20,Barça,Río Breogán,2,25,88.6,73.6,1.0,78.8,77.4,0.6,9.799999999999997,0.4,82.5,71.9,0.9,79.7,78.9,0.6,2.799999999999997,0.30000000000000004,0.38276,0.5876600000000001,34.4,19.2,104.0,0.31864,0.52734,32.8,18.6,82.8,21.200000000000003,5.0,1.0,3.0,3.0,1.0,1,1
103209,2022-23,2023-02-12 16:00:00+00:00,20,Valencia Basket,Gran Canaria,13,5,86.2,87.2,0.4,89.8,76.6,0.8,-3.5999999999999943,-0.4,88.8,84.6,0.5,85.1,83.1,0.5,3.700000000000003,0.0,0.34941999999999995,0.58188,29.4,18.6,94.2,0.37926,0.60106,31.8,18.4,102.2,-8.0,-1.0,3.0,2.0,5.0,0.4,1,1
103208,2022-23,2023-02-12 17:30:00+00:00,20,UCAM Murcia,Real Madrid,12,9,78.4,85.6,0.2,92.0,73.2,1.0,-13.599999999999994,-0.8,79.1,83.3,0.4,88.5,75.1,0.9,-9.400000000000006,-0.5,0.30322,0.4716,32.2,15.8,73.8,0.3808,0.61362,36.0,20.0,114.6,-40.8,-3.0,5.0,0.0,5.0,0.0,1,0
103207,2022-23,2023-02-12 19:00:00+00:00,20,Unicaja,Cazoo Baskonia,14,3,90.8,85.0,0.6,86.6,82.4,0.8,4.200000000000003,-0.20000000000000007,90.9,80.8,0.7,91.4,80.2,0.9,-0.5,-0.20000000000000007,0.3661,0.58856,33.4,17.2,95.4,0.38392,0.5057,34.4,17.2,92.8,2.6000000000000085,1.0,3.0,1.0,5.0,0.2,1,0
103205,2022-23,2023-03-04 17:00:00+00:00,21,Unicaja,Bàsquet Girona,14,591,90.2,84.6,0.6,82.4,77.8,0.6,7.799999999999997,0.0,88.6,81.9,0.6,80.0,78.5,0.6,8.599999999999994,0.0,0.3523,0.57206,35.2,17.4,93.0,0.32144,0.5568,32.8,18.8,90.6,2.4000000000000057,1.0,1.0,1.0,1.0,1.0,1,1
103204,2022-23,2023-03-04 17:00:00+00:00,21,BAXI Manresa,Carplus Fuenlabrada,10,17,77.0,88.0,0.0,69.2,92.2,0.0,7.799999999999997,0.0,79.9,90.2,0.1,75.9,93.7,0.0,4.0,0.1,0.28944000000000003,0.51992,29.2,17.6,72.6,0.29964,0.44986,33.0,12.4,56.4,16.199999999999996,-5.0,-5.0,3.0,5.0,0.6,1,1
103203,2022-23,2023-03-04 19:45:00+00:00,21,Casademont Zaragoza,Barça,16,2,82.4,83.8,0.4,84.2,70.4,1.0,-1.7999999999999972,-0.6,77.7,77.7,0.4,83.3,69.7,1.0,-5.599999999999994,-0.6,0.34703999999999996,0.56634,32.2,18.2,89.4,0.3761,0.52334,38.2,18.2,102.2,-12.799999999999997,-1.0,5.0,1.0,5.0,0.2,1,1
103202,2022-23,2023-03-04 19:45:00+00:00,21,Río Breogán,Real Betis Baloncesto,25,15,76.8,82.0,0.4,73.6,78.4,0.2,3.200000000000003,0.2,77.8,80.5,0.5,76.3,83.6,0.2,1.5,0.3,0.31307999999999997,0.51022,30.6,17.8,76.4,0.25101999999999997,0.49614000000000014,35.6,13.6,72.0,4.400000000000006,-1.0,-3.0,2.0,3.0,0.6666666666666666,1,0
103201,2022-23,2023-03-05 11:30:00+00:00,21,Joventut Badalona,UCAM Murcia,8,12,74.4,71.6,0.6,78.2,83.4,0.2,-3.799999999999997,0.39999999999999997,79.0,73.3,0.7,79.8,81.9,0.4,-0.7999999999999972,0.29999999999999993,0.25492,0.5267999999999999,36.8,14.2,79.8,0.3061,0.46046,33.0,15.4,71.8,8.0,1.0,-3.0,4.0,5.0,0.8,1,1
103200,2022-23,2023-03-05 12:00:00+00:00,21,Gran Canaria,Surne Bilbao Basket,5,4,88.0,72.0,0.8,68.4,78.4,0.2,19.599999999999994,0.6000000000000001,85.5,83.7,0.5,76.3,80.6,0.3,9.200000000000003,0.2,0.38926,0.6223,31.6,18.4,102.2,0.30934,0.4681,32.2,13.8,65.2,37.0,3.0,-3.0,3.0,5.0,0.6,1,1
103199,2022-23,2023-03-05 16:00:00+00:00,21,Monbus Obradoiro,Real Madrid,57,9,77.0,77.8,0.6,88.6,72.2,1.0,-11.599999999999994,-0.4,78.4,79.9,0.6,89.4,76.9,0.9,-11.0,-0.30000000000000004,0.34814,0.48196000000000006,30.4,15.4,76.2,0.34192,0.5872999999999999,38.6,16.0,107.2,-31.0,1.0,5.0,0.0,5.0,0.0,1,0
103198,2022-23,2023-03-05 17:30:00+00:00,21,Valencia Basket,Lenovo Tenerife,13,28,86.8,85.4,0.6,87.6,77.2,0.8,-0.7999999999999972,-0.20000000000000007,90.8,84.3,0.6,83.3,76.7,0.6,7.5,0.0,0.39015999999999995,0.6008,26.2,18.0,94.8,0.41109999999999997,0.58088,30.6,20.2,98.8,-4.0,1.0,3.0,2.0,5.0,0.4,1,1
103197,2022-23,2023-03-05 19:00:00+00:00,21,Cazoo Baskonia,Coviran Granada,3,592,87.4,82.8,0.8,72.6,86.8,0.2,14.800000000000011,0.6000000000000001,90.1,81.0,0.9,72.3,90.0,0.1,17.799999999999997,0.8,0.36792,0.5017400000000001,36.8,15.8,94.0,0.32311999999999996,0.4928199999999999,31.4,11.8,66.6,27.400000000000006,3.0,-3.0,1.0,1.0,1.0,1,1
103194,2022-23,2023-03-11 17:00:00+00:00,22,Coviran Granada,Gran Canaria,592,5,76.4,91.4,0.2,84.8,73.2,0.8,-8.399999999999991,-0.6000000000000001,74.7,93.2,0.1,88.1,81.2,0.6,-13.399999999999991,-0.5,0.36354,0.51938,27.8,14.0,72.6,0.38128,0.6334,33.2,18.2,99.6,-27.0,-3.0,3.0,0.0,1.0,0.0,1,1
103176,2022-23,2023-03-11 19:45:00+00:00,22,Casademont Zaragoza,Monbus Obradoiro,16,57,82.8,83.0,0.6,78.0,80.4,0.4,4.799999999999997,0.19999999999999996,78.9,80.3,0.4,78.2,80.6,0.5,0.7000000000000028,-0.09999999999999998,0.34996,0.5819000000000001,32.6,18.0,94.8,0.31428,0.5052800000000001,31.2,16.0,79.6,15.200000000000003,1.0,-1.0,2.0,5.0,0.4,1,0
103156,2022-23,2023-03-11 19:45:00+00:00,22,Lenovo Tenerife,Joventut Badalona,28,8,83.8,75.8,0.6,76.6,68.4,0.8,7.200000000000003,-0.20000000000000007,80.8,77.2,0.5,80.6,73.2,0.7,0.20000000000000284,-0.19999999999999996,0.37082,0.63422,29.0,20.2,91.0,0.28015999999999996,0.54898,35.6,15.0,84.0,7.0,1.0,3.0,2.0,5.0,0.4,1,1
103153,2022-23,2023-03-12 11:30:00+00:00,22,Real Madrid,Surne Bilbao Basket,9,4,89.0,75.4,1.0,70.8,80.4,0.2,18.200000000000003,0.8,87.5,75.8,0.9,75.7,82.0,0.3,11.799999999999997,0.6000000000000001,0.40321999999999997,0.57622,35.4,16.0,107.0,0.30857999999999997,0.46482,32.0,14.4,68.2,38.8,5.0,-3.0,4.0,5.0,0.8,1,1
103154,2022-23,2023-03-12 11:30:00+00:00,22,Bàsquet Girona,Valencia Basket,591,13,79.6,84.8,0.4,81.6,81.4,0.6,-2.0,-0.19999999999999996,80.1,77.5,0.6,88.1,84.6,0.6,-8.0,0.0,0.31262,0.5395199999999999,31.6,17.6,82.6,0.40228,0.57934,22.4,17.6,87.8,-5.200000000000003,-1.0,1.0,0.0,1.0,0.0,1,0
103177,2022-23,2023-03-12 11:30:00+00:00,22,UCAM Murcia,Unicaja,12,14,77.4,85.0,0.2,89.0,85.4,0.6,-11.599999999999994,-0.39999999999999997,79.0,84.1,0.3,86.3,80.4,0.6,-7.299999999999997,-0.3,0.3061,0.47380000000000005,33.2,14.0,69.8,0.32342,0.5662200000000001,34.0,16.8,89.2,-19.400000000000006,-3.0,1.0,2.0,5.0,0.4,1,1
103152,2022-23,2023-03-12 16:00:00+00:00,22,Real Betis Baloncesto,Cazoo Baskonia,15,3,82.4,86.6,0.4,91.6,82.4,0.8,-9.199999999999989,-0.4,80.6,87.4,0.3,91.0,82.3,0.9,-10.400000000000006,-0.6000000000000001,0.28964,0.5020600000000001,34.8,16.2,81.4,0.37716000000000005,0.53888,38.4,17.4,101.4,-20.0,-1.0,3.0,0.0,5.0,0.0,1,0
103151,2022-23,2023-03-12 17:30:00+00:00,22,Barça,BAXI Manresa,2,10,83.6,73.0,0.8,82.4,89.2,0.2,1.1999999999999886,0.6000000000000001,83.8,70.8,0.9,82.3,89.0,0.2,1.5,0.7,0.3604,0.51832,36.4,19.2,96.6,0.28823999999999994,0.54304,31.4,18.4,83.8,12.799999999999997,3.0,-3.0,4.0,5.0,0.8,1,1
103150,2022-23,2023-03-12 19:00:00+00:00,22,Carplus Fuenlabrada,Río Breogán,17,25,71.8,88.6,0.0,86.4,85.0,0.4,-14.600000000000009,-0.4,75.2,91.2,0.0,81.8,84.2,0.5,-6.599999999999994,-0.5,0.313,0.4311,33.8,14.0,59.6,0.34992,0.5416399999999999,31.2,20.2,91.4,-31.800000000000004,-5.0,-1.0,1.0,3.0,0.3333333333333333,1,0
103149,2022-23,2023-03-18 17:00:00+00:00,23,Monbus Obradoiro,Lenovo Tenerife,57,28,75.6,78.8,0.4,83.4,72.8,0.6,-7.800000000000011,-0.19999999999999996,78.7,79.3,0.6,82.4,76.2,0.6,-3.700000000000003,0.0,0.30836,0.49596,32.8,16.2,77.4,0.36178,0.65868,28.6,20.2,91.8,-14.399999999999991,-1.0,1.0,0.0,5.0,0.0,1,0
103148,2022-23,2023-03-18 17:00:00+00:00,23,BAXI Manresa,Real Betis Baloncesto,10,15,78.4,87.2,0.2,83.8,85.6,0.4,-5.3999999999999915,-0.2,80.6,88.0,0.2,79.3,86.8,0.3,1.2999999999999972,-0.09999999999999998,0.27158,0.50816,32.2,17.0,77.6,0.3205,0.50938,34.2,17.2,83.2,-5.6000000000000085,-3.0,-1.0,2.0,5.0,0.4,1,1
103147,2022-23,2023-03-18 19:45:00+00:00,23,Joventut Badalona,Carplus Fuenlabrada,8,17,75.2,67.2,0.8,72.0,89.4,0.0,3.200000000000003,0.8,78.3,74.3,0.6,73.7,90.2,0.0,4.599999999999994,0.6,0.29979999999999996,0.53684,35.6,15.6,82.8,0.2835,0.46243999999999996,31.8,15.4,62.2,20.599999999999994,3.0,-5.0,4.0,5.0,0.8,1,1
103146,2022-23,2023-03-18 20:30:00+00:00,23,Gran Canaria,UCAM Murcia,5,12,79.8,74.2,0.6,76.8,86.6,0.2,3.0,0.39999999999999997,86.2,79.3,0.6,77.6,83.6,0.3,8.600000000000009,0.3,0.36673999999999995,0.6002,32.8,18.0,94.2,0.32824,0.4652200000000001,33.4,14.6,69.4,24.799999999999997,1.0,-3.0,2.0,5.0,0.4,1,1
103145,2022-23,2023-03-19 11:30:00+00:00,23,Río Breogán,Casademont Zaragoza,25,16,90.2,81.4,0.6,83.2,81.2,0.6,7.0,0.0,82.1,83.1,0.5,79.8,80.4,0.4,2.299999999999997,0.09999999999999998,0.39804000000000006,0.53952,32.6,21.2,100.8,0.32662,0.5432600000000001,33.2,16.4,93.2,7.599999999999994,1.0,1.0,1.0,3.0,0.3333333333333333,1,0
103144,2022-23,2023-03-19 11:30:00+00:00,23,Surne Bilbao Basket,Bàsquet Girona,4,591,68.2,80.0,0.2,76.2,85.0,0.2,-8.0,0.0,73.6,83.0,0.2,79.8,78.5,0.5,-6.200000000000003,-0.3,0.25878,0.4759399999999999,30.2,14.0,65.4,0.3101,0.53064,32.4,15.4,75.4,-10.0,-3.0,-3.0,0.0,1.0,0.0,1,1
103143,2022-23,2023-03-19 16:00:00+00:00,23,Unicaja,Barça,14,2,85.4,83.6,0.4,84.6,71.8,0.8,0.8000000000000114,-0.4,88.3,81.4,0.6,85.6,72.0,0.9,2.700000000000003,-0.30000000000000004,0.31028,0.59288,32.4,16.2,85.6,0.39004,0.5294200000000001,36.4,18.2,96.4,-10.800000000000011,-1.0,3.0,1.0,5.0,0.2,1,0
103141,2022-23,2023-03-19 17:00:00+00:00,23,Valencia Basket,Coviran Granada,13,592,79.8,81.2,0.6,76.8,86.2,0.4,3.0,0.19999999999999996,85.0,84.0,0.6,74.6,88.8,0.2,10.400000000000006,0.39999999999999997,0.38824,0.5407599999999999,24.8,17.4,87.0,0.38082000000000005,0.51938,29.2,17.0,76.8,10.200000000000003,1.0,-1.0,1.0,1.0,1.0,1,1
103142,2022-23,2023-03-19 17:30:00+00:00,23,Real Madrid,Cazoo Baskonia,9,3,88.0,73.8,1.0,91.0,78.4,1.0,-3.0,0.0,88.1,75.6,0.9,89.1,80.6,0.9,-1.0,0.0,0.37422,0.5856999999999999,36.6,15.8,105.6,0.39894,0.53764,38.0,17.6,103.6,2.0,5.0,5.0,3.0,5.0,0.6,1,0
103155,2022-23,2023-03-25 17:00:00+00:00,24,Bàsquet Girona,BAXI Manresa,591,10,77.0,85.0,0.2,77.8,84.4,0.4,-0.7999999999999972,-0.2,79.6,78.7,0.5,82.1,87.8,0.3,-2.5,0.2,0.2854,0.51744,34.8,15.2,77.4,0.26216,0.50322,31.4,16.2,75.4,2.0,-3.0,-1.0,0.0,1.0,0.0,1,0
103140,2022-23,2023-03-25 17:00:00+00:00,24,Monbus Obradoiro,Río Breogán,57,25,73.6,79.4,0.4,84.6,85.4,0.4,-11.0,0.0,76.3,79.2,0.5,81.5,83.2,0.5,-5.200000000000003,0.0,0.32188,0.46168,33.8,15.6,76.0,0.38449999999999995,0.5129400000000001,33.0,18.0,87.8,-11.799999999999997,-1.0,-1.0,1.0,3.0,0.3333333333333333,1,0
103174,2022-23,2023-03-25 19:45:00+00:00,24,Barça,Joventut Badalona,2,8,85.0,73.4,0.8,81.8,74.2,0.8,3.200000000000003,0.0,87.4,73.8,0.9,79.3,74.8,0.6,8.100000000000009,0.30000000000000004,0.40824,0.5489,35.4,19.0,97.4,0.34822000000000003,0.53928,36.0,17.6,92.2,5.200000000000003,3.0,3.0,3.0,5.0,0.6,1,1
103157,2022-23,2023-03-25 19:45:00+00:00,24,Coviran Granada,UCAM Murcia,592,12,77.8,82.4,0.4,78.6,90.6,0.2,-0.7999999999999972,0.2,75.2,87.0,0.2,79.9,86.1,0.3,-4.700000000000003,-0.09999999999999998,0.35276,0.5402199999999999,30.8,17.4,79.2,0.34462000000000004,0.4417,32.6,14.8,69.0,10.200000000000003,-1.0,-3.0,1.0,1.0,1.0,1,1
103158,2022-23,2023-03-26 10:30:00+00:00,24,Real Betis Baloncesto,Unicaja,15,14,84.2,86.0,0.4,81.2,83.6,0.2,3.0,0.2,79.6,86.6,0.3,88.2,83.4,0.5,-8.600000000000009,-0.2,0.29954000000000003,0.5349200000000001,34.8,16.6,85.0,0.3215,0.53616,29.2,16.6,77.8,7.200000000000003,-1.0,-3.0,2.0,5.0,0.4,1,0
103173,2022-23,2023-03-26 11:00:00+00:00,24,Lenovo Tenerife,Gran Canaria,28,5,81.4,71.6,0.6,86.2,78.4,0.6,-4.799999999999997,0.0,83.5,74.0,0.7,87.4,79.3,0.6,-3.9000000000000057,0.09999999999999998,0.3369,0.65976,29.6,20.0,89.4,0.38654,0.58314,34.4,17.8,99.8,-10.399999999999991,1.0,1.0,4.0,5.0,0.8,1,1
103172,2022-23,2023-03-26 15:00:00+00:00,24,Cazoo Baskonia,Surne Bilbao Basket,3,4,92.6,80.0,1.0,74.8,81.4,0.4,17.799999999999997,0.6,90.0,81.7,0.9,74.0,82.2,0.3,16.0,0.6000000000000001,0.38612,0.55192,37.4,18.0,105.2,0.30856,0.49816000000000005,31.8,15.6,75.2,30.0,5.0,-1.0,5.0,5.0,1.0,1,1
103171,2022-23,2023-03-26 16:30:00+00:00,24,Carplus Fuenlabrada,Real Madrid,17,9,75.8,91.0,0.0,86.8,79.0,0.8,-11.0,-0.8,74.4,92.3,0.0,88.4,77.1,0.8,-14.0,-0.8,0.29921999999999993,0.48281999999999997,30.8,16.4,69.2,0.36682000000000003,0.54334,37.8,15.0,100.8,-31.599999999999994,-5.0,3.0,0.0,5.0,0.0,1,0
103170,2022-23,2023-03-26 18:00:00+00:00,24,Casademont Zaragoza,Valencia Basket,16,13,82.8,79.0,0.6,78.6,75.2,0.8,4.200000000000003,-0.20000000000000007,82.2,80.7,0.5,84.1,81.7,0.7,-1.8999999999999915,-0.19999999999999996,0.34852,0.5734800000000001,31.6,16.0,94.2,0.34524,0.5574399999999999,26.2,17.4,86.2,8.0,1.0,3.0,0.0,5.0,0.0,1,1
103206,2022-23,2023-03-29 19:00:00+00:00,20,Lenovo Tenerife,BAXI Manresa,28,10,78.6,73.6,0.6,81.2,81.4,0.6,-2.6000000000000085,0.0,81.8,75.1,0.7,82.5,87.8,0.3,-0.7000000000000028,0.39999999999999997,0.33218,0.6216,28.8,18.2,82.2,0.26711999999999997,0.54506,33.6,16.6,81.4,0.7999999999999972,1.0,1.0,4.0,5.0,0.8,1,1
103168,2022-23,2023-04-01 16:00:00+00:00,25,Unicaja,Carplus Fuenlabrada,14,17,83.0,79.2,0.4,77.2,94.8,0.0,5.799999999999997,0.4,86.9,82.1,0.5,73.6,93.3,0.0,13.300000000000011,0.5,0.31766,0.5741400000000001,31.8,18.2,84.8,0.28815999999999997,0.49348000000000003,31.2,16.8,70.2,14.599999999999994,-1.0,-5.0,4.0,5.0,0.8,1,1
103167,2022-23,2023-04-01 16:00:00+00:00,25,Río Breogán,Joventut Badalona,25,8,81.0,84.8,0.4,81.4,78.6,0.6,-0.4000000000000057,-0.19999999999999996,79.9,81.1,0.5,79.8,75.6,0.6,0.10000000000000853,-0.09999999999999998,0.37912,0.5042,32.0,17.2,82.6,0.32322,0.50976,35.8,16.8,89.2,-6.6000000000000085,-1.0,1.0,0.0,3.0,0.0,1,0
103169,2022-23,2023-04-01 18:45:00+00:00,25,Surne Bilbao Basket,Casademont Zaragoza,4,16,77.6,86.0,0.4,84.2,75.8,0.8,-6.6000000000000085,-0.4,73.9,83.0,0.3,82.0,79.2,0.6,-8.099999999999994,-0.3,0.328,0.51464,30.4,15.2,76.6,0.36757999999999996,0.6009,30.8,17.0,97.2,-20.60000000000001,-1.0,3.0,2.0,5.0,0.4,1,1
103166,2022-23,2023-04-01 18:45:00+00:00,25,Gran Canaria,Real Betis Baloncesto,5,15,84.0,80.6,0.4,80.6,87.6,0.2,3.4000000000000057,0.2,86.9,78.6,0.6,77.4,86.3,0.2,9.5,0.39999999999999997,0.3658,0.5815600000000001,33.4,18.2,92.0,0.29582,0.5171800000000001,31.6,14.6,74.8,17.200000000000003,-1.0,-3.0,3.0,5.0,0.6,1,1
103163,2022-23,2023-04-02 10:15:00+00:00,25,Real Madrid,Coviran Granada,9,592,89.6,79.2,0.8,78.8,81.6,0.4,10.799999999999997,0.4,90.8,76.2,0.9,75.6,84.2,0.3,15.200000000000003,0.6000000000000001,0.35019999999999996,0.5609,39.4,17.0,106.6,0.35102,0.53532,30.8,17.6,80.8,25.799999999999997,3.0,-1.0,1.0,1.0,1.0,1,1
103165,2022-23,2023-04-02 10:30:00+00:00,25,UCAM Murcia,Bàsquet Girona,12,591,77.8,91.4,0.2,78.8,83.8,0.2,-1.0,0.0,78.1,88.5,0.2,79.6,80.7,0.4,-1.5,-0.2,0.34462000000000004,0.46418,30.4,14.2,67.2,0.27112,0.51004,36.0,15.6,82.2,-15.0,-3.0,-3.0,0.0,1.0,0.0,1,1
103164,2022-23,2023-04-02 11:00:00+00:00,25,Lenovo Tenerife,Barça,28,2,83.2,73.4,0.8,86.2,72.6,0.8,-3.0,0.0,85.4,75.3,0.8,87.4,73.1,0.9,-2.0,-0.09999999999999998,0.33026,0.64762,29.8,19.0,92.4,0.41556,0.60274,34.4,19.2,99.4,-7.0,3.0,3.0,0.0,5.0,0.0,1,0
103161,2022-23,2023-04-02 15:00:00+00:00,25,BAXI Manresa,Monbus Obradoiro,10,57,85.6,86.8,0.6,71.6,81.4,0.2,14.0,0.39999999999999997,81.3,87.4,0.3,72.6,76.7,0.4,8.700000000000003,-0.10000000000000003,0.32058,0.54352,34.4,17.4,86.4,0.32988,0.46353999999999995,33.2,14.6,71.6,14.800000000000011,1.0,-3.0,1.0,5.0,0.2,1,1
103162,2022-23,2023-04-02 18:00:00+00:00,25,Valencia Basket,Cazoo Baskonia,13,3,78.6,76.2,0.8,94.4,79.8,1.0,-15.800000000000011,-0.19999999999999996,82.4,81.7,0.6,90.5,81.1,0.9,-8.099999999999994,-0.30000000000000004,0.33282,0.5669000000000001,26.6,17.2,82.8,0.40528000000000003,0.5720799999999999,37.4,18.8,111.2,-28.400000000000006,3.0,5.0,2.0,5.0,0.4,1,0
103255,2022-23,2023-04-04 19:00:00+00:00,28,Gran Canaria,Joventut Badalona,5,8,86.2,78.4,0.6,84.2,78.2,0.6,2.0,0.0,87.1,75.2,0.7,79.3,74.9,0.6,7.799999999999997,0.09999999999999998,0.35358,0.59626,33.6,19.2,96.8,0.37898,0.55458,34.4,18.2,93.6,3.200000000000003,1.0,1.0,4.0,5.0,0.8,1,1
103159,2022-23,2023-04-08 16:00:00+00:00,26,Monbus Obradoiro,UCAM Murcia,57,12,69.4,78.8,0.2,82.2,89.6,0.4,-12.799999999999997,-0.2,73.2,78.3,0.4,80.2,86.5,0.3,-7.0,0.10000000000000003,0.30112,0.4756600000000001,33.6,14.4,67.4,0.37044,0.47754,33.0,16.6,77.8,-10.399999999999991,-3.0,-1.0,1.0,5.0,0.2,1,1
103160,2022-23,2023-04-08 16:00:00+00:00,26,Coviran Granada,Unicaja,592,14,79.2,85.2,0.4,86.8,76.4,0.6,-7.599999999999994,-0.19999999999999996,75.9,86.0,0.3,88.5,80.5,0.6,-12.599999999999994,-0.3,0.33554,0.5496000000000001,30.2,19.2,81.8,0.33708,0.60778,31.0,19.0,93.8,-12.0,-1.0,1.0,0.0,1.0,0.0,1,0
103213,2022-23,2023-04-08 17:00:00+00:00,26,Río Breogán,Real Madrid,25,9,83.2,85.4,0.4,93.6,78.2,0.8,-10.399999999999991,-0.4,80.0,83.7,0.4,91.1,75.2,0.9,-11.099999999999994,-0.5,0.36757999999999996,0.518,32.8,16.6,87.4,0.39676,0.5926,38.2,20.0,113.6,-26.19999999999999,-1.0,3.0,0.0,3.0,0.0,1,1
103175,2022-23,2023-04-08 18:45:00+00:00,26,Casademont Zaragoza,Gran Canaria,16,5,80.8,77.8,0.6,87.4,81.8,0.6,-6.6000000000000085,0.0,81.6,80.8,0.5,86.1,77.5,0.7,-4.5,-0.19999999999999996,0.32527999999999996,0.59008,31.0,16.8,93.0,0.37034,0.5504,34.8,18.4,95.8,-2.799999999999997,1.0,1.0,1.0,5.0,0.2,1,1
103215,2022-23,2023-04-09 10:30:00+00:00,26,Real Betis Baloncesto,Lenovo Tenerife,15,28,81.4,90.8,0.2,84.0,73.8,0.8,-2.5999999999999943,-0.6000000000000001,77.5,84.6,0.2,83.9,74.8,0.7,-6.400000000000006,-0.49999999999999994,0.30044000000000004,0.5269200000000002,31.0,14.6,75.6,0.32642000000000004,0.5988,31.0,18.8,95.0,-19.400000000000006,-3.0,3.0,0.0,5.0,0.0,1,1
103214,2022-23,2023-04-09 10:30:00+00:00,26,Bàsquet Girona,Carplus Fuenlabrada,591,17,76.0,89.0,0.0,78.0,97.8,0.0,-2.0,0.0,79.2,83.4,0.3,73.6,95.0,0.0,5.6000000000000085,0.3,0.23266,0.50838,35.0,14.6,76.8,0.29186,0.5155000000000001,31.4,17.4,72.6,4.200000000000003,-5.0,-5.0,1.0,1.0,1.0,1,1
